Cid	Smiles	Name	Formula	Term_List	TreeId
62610	C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ca+2]	Saccharin	C14H8CaN2O6S2	['Sweetening Agents']	[' ']
66070	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl	Mepivacaine	C15H23ClN2O	['Anesthetics, Local']	[' ']
3728	C1=CC2=C(C(=C(C=C2I)I)O)N=C1	Iodoquinol	C9H5I2NO	['Amebicides']	[' ']
123879	C1CC2=C(CC1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O	ramatroban	C21H21FN2O4S	['Platelet Aggregation Inhibitors']	[' ']
9851365	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CC=C3)C(=O)OC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	carfentanil	C30H38N2O10	['Analgesics, Opioid']	[' ']
3380	CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F	Flunitrazepam	C16H12FN3O3	['GABA Modulators', 'Anti-Anxiety Agents']	[' ']
4829	CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3	pioglitazone	C19H20N2O3S	['Hypoglycemic Agents']	[' ']
76956106	CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F.CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F	temafloxacin	C42H36F6N6O6	['Topoisomerase II Inhibitors', 'Anti-Bacterial Agents']	[' ']
118984375	CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NC(CC(=O)N)C(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NC(C(C)O)C(=O)N8CCCC8C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CNC=N2)CO)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N)C(=O)NC(C(=O)NC(C(=O)N1)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN	Insulin	C257H383N65O77S6	['Hypoglycemic Agents']	[' ']
69911550	C1=CC=C(C=C1)N.F	aniline	C6H8FN	['Carcinogens']	[' ']
181572	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O	Psyllium	C33H66O2	['Cathartics']	[' ']
12328896	C1=CC=C(C=C1)C2=C3C=C(C=CC3=C4C=CC(=CC4=[N+]2CCCNCCNCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N)N)N.[Cl-].[Cl-]	ethidium homodimer	C46H48Cl2N8	['Intercalating Agents']	[' ']
44134815	COC1=CC=CC=C1CNCCCCCCNCCCCCCCCNCCCCCCNCC2=CC=CC=C2OC.Cl	methoctramine	C36H63ClN4O2	['Parasympatholytics']	[' ']
46783223	C1=C(C(C(C(C1N)O)O)O)CO.Cl	valienamine	C7H14ClNO4	['Glycoside Hydrolase Inhibitors']	[' ']
5359485	CC1=CC(=CC2=C1C3=CC(=CC(=C3C(=O)O2)O)O)O	alternariol	C14H10O5	['Cholinesterase Inhibitors']	[' ']
8248	C[NH2+]C(=NC)NCC1=CC=CC=C1.C[NH2+]C(=NC)NCC1=CC=CC=C1.[O-]S(=O)(=O)[O-]	Bethanidine	C20H32N6O4S	['Adrenergic Agents', 'Sympatholytics', 'Antihypertensive Agents']	[' ']
121957	CCCC1(CCC2(CC1)CCN(C2)CCCN(C)C)CCC	SK and F 105685	C20H40N2	['Immunosuppressive Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Adjuvants, Immunologic']	[' ']
16131138	CC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CN=CN5)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)N	alpha-MSH	C75H106N20O19S	['Hormones']	[' ']
123679	CN1CCC2(CCN3CCC4=C(C3C2)OC5=CC=CC=C45)N(C1=O)C	L 657743	C20H25N3O2	['Adrenergic alpha-Antagonists']	[' ']
2198	CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3	anisodamine	C17H23NO4	['Free Radical Scavengers', 'Vasodilator Agents', 'Parasympatholytics', 'Anti-Ulcer Agents', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Arrhythmia Agents', 'Adrenergic alpha-Agonists']	[' ']
170821	CCCCCCOC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O	2-hexyloxyadenosine	C16H25N5O5	['Purinergic P1 Receptor Agonists']	[' ']
65709	CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC	caroverine	C22H27N3O2	['Excitatory Amino Acid Antagonists', 'Calcium Channel Blockers']	[' ']
5125	CCCCSP(=O)(SCCCC)SCCCC	butyl phosphorotrithioate	C12H27OPS3	['Enzyme Inhibitors']	[' ']
73349	C1=CC2=C(C(=C1)O)C(=O)C3=C(C=CC4=C3C2=NN4CCNCCO)NCCNCCO.Cl.Cl	losoxantrone	C22H29Cl2N5O4	['Antineoplastic Agents']	[' ']
11831	C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-]	2-nitrofluorene	C13H9NO2	['Mutagens']	[' ']
6435068	COC(=O)CCC=C=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)O)O)O	fenprostalene	C23H30O6	['Abortifacient Agents, Nonsteroidal']	[' ']
3749	CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	irbesartan	C25H28N6O	['Angiotensin II Type 1 Receptor Blockers', 'Antihypertensive Agents']	[' ']
6441444	C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Zn+2]	Pentetic Acid	C14H18N3O10Zn-3	['Iron Chelating Agents', 'Chelating Agents', 'Antidotes']	[' ']
13804	C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	Cytidine Diphosphate Choline	C14H26N4O11P2	['Nootropic Agents']	[' ']
6437360	CC1=CC(C(CC1)C(=CC(=O)OC)C)C(=O)OC	adozelesin	C14H20O4	['Antineoplastic Agents, Alkylating']	[' ']
11954258	CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(C(C(=O)O)O)C(=O)O.C(C(C(=O)O)O)C(=O)O	Thiethylperazine	C30H41N3O10S2	['Dopamine Antagonists', 'Antiemetics']	[' ']
321676	COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O.C(C(C(=O)O)O)(C(=O)O)O	Yohimbine	C25H32N2O9	['Urological Agents', 'Mydriatics']	[' ']
5311304	C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O	Nalbuphine	C21H27NO4	['Narcotics', 'Narcotic Antagonists', 'Analgesics, Opioid']	[' ']
71857	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNCC(C3=CC(=C(C=C3)O)O)O	theodrenaline	C17H21N5O5	['Antihypertensive Agents']	[' ']
21146529	CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O.O	Tenofovir	C9H16N5O5P	['Anti-HIV Agents', 'Reverse Transcriptase Inhibitors', 'Antiviral Agents']	[' ']
2786	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl	Clindamycin	C18H33ClN2O5S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	[' ']
656811	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.O.O.O.O	Penicillin G Benzathine	C48H64N6O12S2	['Anti-Bacterial Agents']	[' ']
2146	C(=NN)(N)N	pimagedine	CH6N4	['Enzyme Inhibitors']	[' ']
37517	CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(=CC(=C2)Cl)Cl	iprodione	C13H13Cl2N3O3	['Fungicides, Industrial']	[' ']
3038498	CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)(O)O	fospropofol	C13H21O5P	['Hypnotics and Sedatives']	[' ']
21307	CC1=C(SCCO1)C(=O)NC2=CC=CC=C2	Carboxin	C12H13NO2S	['Fungicides, Industrial']	[' ']
23668193	N(=O)[O-].[Na+]	Sodium Nitrite	NNaO2	['Indicators and Reagents']	[' ']
10096344	CC#CCN1C2=C(N=C1N3CCCC(C3)N)N(C(=O)N(C2=O)CC4=NC5=CC=CC=C5C(=N4)C)C	Linagliptin	C25H28N8O2	['Dipeptidyl-Peptidase IV Inhibitors', 'Incretins', 'Hypoglycemic Agents']	[' ']
71377	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NS(=O)(=O)[O-])C(=O)[O-])C.[Na+].[Na+]	suncillin	C16H17N3Na2O7S2	['Anti-Bacterial Agents']	[' ']
21419483	C1=CC(=CC=C1C=NNC(=NN=CC2=CC=C(C=C2)Cl)N)Cl	Robenidine	C15H13Cl2N5	['Coccidiostats']	[' ']
114917	CC1=CC=CC2=C1C=CC3=C2C(=O)C(=O)C4=C3OC=C4C	tanshinone	C18H12O3	['Immunosuppressive Agents', 'Antineoplastic Agents, Phytogenic', 'Anticoagulants', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Infective Agents']	[' ']
23664882	CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)[O-])O)O.[Na+]	2-(4-(2-carboxyethyl)phenethylamino)-5'-N-ethylcarboxamidoadenosine	C23H28N7NaO6	['Antihypertensive Agents']	[' ']
517204	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C.Cl	Acridine Orange	C17H20ClN3	['Mutagens', 'Fluorescent Dyes']	[' ']
2403	CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN	Ro 31-7549	C24H22N4O2	['Platelet Aggregation Inhibitors', 'Enzyme Inhibitors']	[' ']
3591	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC	herbimycin	C30H42N2O9	['Enzyme Inhibitors', 'Antibiotics, Antineoplastic', 'Anti-Bacterial Agents']	[' ']
127490	C1C(C(CC(C1N)O)O)CO	deoxyvalidamine	C7H15NO3	['Glycoside Hydrolase Inhibitors']	[' ']
71288	CC(C(C1=CC=CC=C1)O)NC.OS(=O)(=O)O	Ephedrine	C10H17NO5S	['Adrenergic Agents', 'Vasoconstrictor Agents', 'Sympathomimetics', 'Central Nervous System Stimulants']	[' ']
99479	CC1=C(C(=C2CCC(OC2=C1C)(C)C)C)O	2,2,5,7,8-pentamethyl-1-hydroxychroman	C14H20O2	['Antioxidants']	[' ']
43264	COC1=C(C(=C(C=C1)C2=CC=C(C(=O)C=C2)OC)OC)OC	2-methoxy-5-(2',3',4'-trimethoxyphenyl)tropone	C17H18O5	['Tubulin Modulators']	[' ']
17275	C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl	Antazoline	C17H20ClN3	['Anti-Allergic Agents', 'Histamine H1 Antagonists']	[' ']
72503	CC1(CCCC2(C1CC=C(C2C=O)C=O)C)C	polygodial	C15H22O2	['Antifungal Agents']	[' ']
941361	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	Flunarizine	C26H26F2N2	['Vasodilator Agents', 'Histamine H1 Antagonists', 'Calcium Channel Blockers', 'Anticonvulsants']	[' ']
121830	C[N+](C)(C)CC(CC(=O)[O-])N	emeriamine	C7H16N2O2	['Hypoglycemic Agents', 'Enzyme Inhibitors']	[' ']
5280961	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	Genistein	C15H10O5	['Protein Kinase Inhibitors', 'Anticarcinogenic Agents']	[' ']
123850	C1=C(C2=NON=C2C(=C1)[N+](=O)[O-])NCCOP(=O)(O)OCC(CO)O	N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)phosphatidylethanolamine	C11H15N4O9P	['Fluorescent Dyes']	[' ']
24883462	[H+].[H+].CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.[O-]S(=O)(=O)[O-]	Chloroquine	C18H28ClN3O4S	['Antirheumatic Agents', 'Antimalarials', 'Amebicides']	[' ']
61363	CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC(=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3C)C5=CC=C(C=C5)NC6=CC=C(C=C6)OCC)C.[Na+]	coomassie Brilliant Blue	C47H48N3NaO7S2	['Indicators and Reagents']	[' ']
155746	CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C.Cl	mesulergine	C18H27ClN4O2S	['Dopamine Agonists', 'Serotonin Antagonists', 'Antiparkinson Agents']	[' ']
73416991	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC.CCCC(C)C1(C(=O)NC(=O)NC1=O)CC	Pentobarbital	C22H36N4O6	['GABA Modulators', 'Hypnotics and Sedatives', 'Adjuvants, Anesthesia']	[' ']
91474	CC(C)CCCC(C)C1CCC2C1(CCC3C2C(=O)C=C4C3(CCC(C4)O)C)C	7-ketocholesterol	C27H44O2	['Enzyme Inhibitors']	[' ']
24181110	C1=CC=C2C(=C1)C(=O)NS2(=O)=O.[Na]	Saccharin	C7H5NNaO3S	['Sweetening Agents']	[' ']
4781	CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	Phenylbutazone	C19H20N2O2	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
56841406	[H+].[H+].[H+].[H+].CC1=NC=C(C(=C1[O-])CN(CCN(CC2=C(C(=NC=C2COP(=O)([O-])[O-])C)[O-])CC(=O)[O-])CC(=O)[O-])COP(=O)([O-])[O-].[Mn+2]	N,N'-bis(pyridoxal-5-phosphate)ethylenediamine-N,N'-diacetic acid	C22H28MnN4O14P2-2	['Contrast Media']	[' ']
107968	CSC(=NCCCC(C(=O)O)N)N	S-methylthiocitrulline	C7H15N3O2S	['Enzyme Inhibitors']	[' ']
68741	CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CC=C4C3(CCC(=C4)C(=O)O)C	epristeride	C25H37NO3	['5-alpha Reductase Inhibitors']	[' ']
9847164	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl.[K]	Losartan	C22H23ClKN6O	['Angiotensin II Type 1 Receptor Blockers', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents']	[' ']
108188	CC1=C(C2=C(C=C1)NC(=NC2=O)N)SC3=CC=NC=C3.Cl.Cl	nolatrexed	C14H14Cl2N4OS	['Folic Acid Antagonists', 'Enzyme Inhibitors', 'Antimetabolites, Antineoplastic']	[' ']
100682	C1CC(=O)N(C1=O)OC(=O)CCSSC2=CC=CC=N2	N-succinimidyl 3-(2-pyridyldithio)propionate	C12H12N2O4S2	['Cross-Linking Reagents']	[' ']
25058173	[B-]1(N2C=CC=C2C=C3[N+]1=CC=C3)(F)F	4,4-difluoro-4-bora-3a,4a-diaza-s-indacene	C9H7BF2N2	['Fluorescent Dyes']	[' ']
41376	CC1=C(N=CN1)CSCCNC(=NCCCC2=CN=CN2)N	Impromidine	C14H23N7S	['Histamine Agonists']	[' ']
2728	CC(C)OC(=O)NC1=CC(=CC=C1)Cl	Chlorpropham	C10H12ClNO2	['Plant Growth Regulators', 'Herbicides']	[' ']
533728	CCN(CC)C(=S)[S-].[Na+]	Ditiocarb	C5H10NNaS2	['Chelating Agents', 'Antiviral Agents', 'Adjuvants, Immunologic']	[' ']
22010149	CC1=CC=CC=C1C(CCC(=O)O)OC2=C(C=CC(=C2)OCC3=CN=CC=C3)C#N	4-(2-cyano-5-(3-pyridylmethoxy)phenoxy)-4-(2-methylphenyl)butanoic acid	C24H22N2O4	['Endothelin Receptor Antagonists']	[' ']
5351153	CC(=NN=C(N)N)C=NN=C(N)N.[Cl-]	Mitoguazone	C5H12ClN8-	['Enzyme Inhibitors', 'Antineoplastic Agents']	[' ']
4812	CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C	Vitamin K 1	C31H46O2	['Vitamins']	[' ']
5723	COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F	zardaverine	C12H10F2N2O3	['Phosphodiesterase Inhibitors', 'Bronchodilator Agents']	[' ']
44350363	CCC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(C)C)C(=O)NC(CC2=CNC=N2)C(=O)NC(CO)C(=O)NC(C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC3=CC=CC=C3)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)O)NC(=O)CN	magainin 1 peptide, Xenopus	C112H177N29O28S	['Antiprotozoal Agents', 'Antimalarials', 'Anti-Infective Agents']	[' ']
53363909	CC(C)C1=C(C=C(C(=C1)C2=C(C=C(C=C2)C(F)(F)F)CN3CC(OC3=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)F	anacetrapib	C29H23F10NO3	['Anticholesteremic Agents']	[' ']
3295	CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N	Ethoxzolamide	C9H10N2O3S2	['Diuretics']	[' ']
23667631	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]	Oxacillin	C19H18N3NaO5S	['Anti-Bacterial Agents']	[' ']
466151	CC1(C(N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=NC=C3)C(=O)NO)C	prinomastat	C18H21N3O5S2	['Matrix Metalloproteinase Inhibitors']	[' ']
5128452	CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C	midecamycin	C41H67NO15	['Anti-Bacterial Agents']	[' ']
5462814	C(=O)(N)N=NC(=O)N	1,1-azobisformamide	C2H4N4O2	['Anti-HIV Agents', 'Immunosuppressive Agents']	[' ']
2087	C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Aldrin	C12H8Cl6	['Insecticides']	[' ']
4742	CC(C)CC(C(CC(=O)O)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)CC(C)C)O	pepstatin	C34H63N5O9	['Protease Inhibitors', 'Antimalarials']	[' ']
7280	C(C(CBr)Br)Cl	1,2-dibromo-3-chloropropane	C3H5Br2Cl	['Insecticides', 'Antinematodal Agents']	[' ']
9832804	CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC.CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C	betamethasone dipropionate, calcipotriol drug combination	C55H77FO10	['Dermatologic Agents']	[' ']
9962646	CC1(C(C(C(C(O1)OC23C=CC=C2C#CC4=CC#CC3OC5=C(C=C(C=C5Cl)C(CC(=O)OCC4OC(=O)C6=CC(=CC7=C6NC(=O)C(=C)O7)OC)N)O)O)O)N(C)C)C	C 1027	C43H42ClN3O13	['Antibiotics, Antineoplastic']	[' ']
72092	CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC.[Br-]	octylonium	C29H43BrN2O4	['Muscarinic Antagonists', 'Parasympatholytics', 'Gastrointestinal Agents', 'Calcium Channel Blockers']	[' ']
23056	C1CN2CCC1C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O	Quinuclidinyl Benzilate	C21H23NO3	['Muscarinic Antagonists']	[' ']
5337997	C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O	nifuroxazide	C12H9N3O5	['Anti-Infective Agents']	[' ']
16752	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C5=CC=NC=C5)O)C)O)F)C	Dexamethasone Isonicotinate	C28H32FNO6	['Anti-Allergic Agents', 'Glucocorticoids', 'Anti-Inflammatory Agents']	[' ']
3369	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F	fludiazepam	C16H12ClFN2O	['Anti-Anxiety Agents', 'Muscle Relaxants, Central', 'Anticonvulsants']	[' ']
6270	CCC(=O)C1=CC=C(C=C1)N	4-aminopropiophenone	C9H11NO	['Radiation-Protective Agents']	[' ']
50295	CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)[O-])C(=O)C=C(N2CC)C(=O)[O-].[Na+].[Na+]	Nedocromil	C19H15NNa2O7	['Anti-Asthmatic Agents', 'Anti-Allergic Agents', 'Anti-Inflammatory Agents']	[' ']
3033980	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NC(C=O)C(C(C(CO)O)O)O	glucametacin	C25H27ClN2O8	['Anti-Inflammatory Agents, Non-Steroidal']	[' ']
14584	CCNC1C2CCC(C2)C1C3=CC=CC=C3	fencamfamine	C15H21N	['Antipsychotic Agents', 'Central Nervous System Stimulants']	[' ']
16211091	CN(C)C(=[N+](C)C)SCC1=CC2=C(C=C1)C3=NC4=NC(=NC5=C6C=C(C=CC6=C([N-]5)N=C7C8=C(C=CC(=C8)CSC(=[N+](C)C)N(C)C)C(=N7)N=C2[N-]3)CSC(=[N+](C)C)N(C)C)C9=C4C=C(C=C9)CSC(=[N+](C)C)N(C)C.[Cl-].[Cl-].[Cl-].[Cl-].[Cu+2]	Alcian Blue	C56H68Cl4CuN16S4	['Coloring Agents']	[' ']
6473	CCCCC1(C(=O)NC(=O)NC1=O)CC	butobarbital	C10H16N2O3	['Hypnotics and Sedatives']	[' ']
21159682	C1=CC2=C3C(=C1NCCCN)C(=C4C(=O)C=CC(=O)C4=C3NN2CCNCCO)O.Cl	piroxantrone	C21H26ClN5O4	['Antineoplastic Agents']	[' ']
3476	CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C	glimepiride	C24H34N4O5S	['Immunosuppressive Agents', 'Hypoglycemic Agents', 'Anti-Arrhythmia Agents']	[' ']
71655	C1COCCN1C(=N)N=C(N)N	moroxydine	C6H13N5O	['Antiviral Agents']	[' ']
108220	CN1C2CCC1C(C(C2)C3=CC=C(C=C3)I)C(=O)OC	2beta-carbomethoxy-3beta-(4-iodophenyl)tropane	C16H20INO2	['Radiopharmaceuticals']	[' ']
6196	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O	Oxacillin	C19H19N3O5S	['Anti-Bacterial Agents']	[' ']
6858240	C1C2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=S)(O1)O	adenosine-3',5'-cyclic phosphorothioate	C10H12N5O5PS	['Protein Kinase Inhibitors']	[' ']
9937267	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	Sotalol	C24H40N4O6S2	['Sympatholytics', 'Anti-Arrhythmia Agents', 'Adrenergic beta-Antagonists']	[' ']
23665760	[O-]Cl.[Na+]	Sodium Hypochlorite	ClNaO	['Oxidants', 'Disinfectants']	[' ']
3080646	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O.C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-]	chlordiazepoxide, clidinium drug combination	C38H40BrClN4O4	['Muscarinic Antagonists', 'Anti-Anxiety Agents']	[' ']
71285	CC(CC1=CC2=C(C=C1)OCO2)NC.Cl	N-Methyl-3,4-methylenedioxyamphetamine	C11H16ClNO2	['Adrenergic Uptake Inhibitors', 'Hallucinogens']	[' ']
16130996	CC(C)CC(C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)N)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)N	corticotropin releasing hormone (9-41)	C165H282N44O56S2	['Hormone Antagonists']	[' ']
91557	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O	alpha,beta-methyleneadenosine 5'-triphosphate	C11H18N5O12P3	['Antineoplastic Agents']	[' ']
