Cid	Smiles	Name	Formula	Term_List	TreeId
65131	C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)O	8-hydroxyguanosine	C10H13N5O6	['Adjuvants, Immunologic']	[' ']
5825	CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O	Dextroamphetamine	C18H28N2O4S	['Dopamine Uptake Inhibitors', 'Central Nervous System Stimulants']	[' ']
54675761	CC(=O)C1=C(C2C3C(CC4=C5C3=CNC5=CC=C4)C(N2C1=O)(C)C)O	cyclopiazonic acid	C20H20N2O3	['Vasodilator Agents', 'Enzyme Inhibitors', 'Anti-Arrhythmia Agents']	[' ']
11957705	CCN(CC)CCOC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl	2-methoxy-4-amino-5-chlorobenzoic acid 2-(diethylamino)ethyl ester	C14H22Cl2N2O3	['Serotonin Antagonists']	[' ']
121892	CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N	ezogabine	C16H18FN3O2	['Anticonvulsants']	[' ']
4883	CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O	Practolol	C14H22N2O3	['Anti-Arrhythmia Agents']	[' ']
156646	C1=CC=C(C=C1)C2=CC3=C(C=C(C=C3N2)C(=N)N)C(=N)N	DAPI	C16H15N5	['Trypanocidal Agents', 'Fluorescent Dyes']	[' ']
5388998	[H+].C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O.[Cl-]	Naltrexone	C20H24ClNO4	['Narcotic Antagonists']	[' ']
197672	CC(C)CC(CC(=O)NO)C(=O)NC(CC1=CC=CC=C1)C(=O)NCC2=CN=CC=C2	BB87 collagenase inhibitor	C23H30N4O4	['Matrix Metalloproteinase Inhibitors']	[' ']
64377	CN(C)CCOCC(=O)NC12CC3CC(C1)CC(C3)C2	tromantadine	C16H28N2O2	['Antiviral Agents']	[' ']
65664	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C	artesunate	C19H28O8	['Antimalarials']	[' ']
21388	C1CN=C(N1)C2=CC(=CC=C2)NC(=O)NC3=CC=CC(=C3)C4=NCCN4.Cl.Cl	Imidocarb	C19H22Cl2N6O	['Antiprotozoal Agents']	[' ']
91669166	C1=NC2=C(N1)C(=S)N=C(N2)N.C1=NC2=C(N1)C(=S)N=C(N2)N.O	Thioguanine	C10H12N10OS2	['Antimetabolites, Antineoplastic']	[' ']
17277	CCOC(=O)C(C)(CC1=CC(=C(C=C1)O)O)N	Methyldopa	C12H17NO4	['Adrenergic alpha-2 Receptor Agonists', 'Sympatholytics', 'Antihypertensive Agents']	[' ']
118984386	C1CCCN(CC1)CCOC(=O)C(C2CCCCC2)C3=CSC=C3.Cl	cetiedil	C20H32ClNO2S	['Vasodilator Agents']	[' ']
45480603	CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)[O-])N)C(=O)O)C.[Na+]	Cilastatin	C16H25N2NaO5S	['Protease Inhibitors']	[' ']
23669623	CCCCCCCCCCCCOS(=O)(=O)[O-].[K+]	dodecyl sulfate	C12H25KO4S	['Surface-Active Agents']	[' ']
121417	CN1CCC(CC1)N(CC2=CC=CC=C2)C3=CC=CC=C3.Cl	bamipine	C19H25ClN2	['Histamine Antagonists']	[' ']
115111	CC(C)(C)NC(=O)C(CN1CCN(CC1)C2=CC=CC=C2OC)C3=CC=CC=C3	WAY 100135	C24H33N3O2	['Serotonin Antagonists']	[' ']
441337	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.O.[Br-]	Ipratropium	C20H32BrNO4	['Bronchodilator Agents']	[' ']
5284574	C1=C(C(=O)C(=CN1CC(=O)O)I)I.C(CO)NCCO	Iodopyracet	C11H16I2N2O5	['Contrast Media']	[' ']
119194	C1C2=C(N=CN2C3=C(C=C(C=C3)F)C(=N1)C4=CC=CC=C4Br)C(=O)N	imidazenil	C18H12BrFN4O	['GABA Modulators']	[' ']
23681171	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)C(=O)NCCO)I.[Na+]	ioxitalamic acid	C12H10I3N2NaO5	['Contrast Media']	[' ']
6725	CCCCCC1=C(NC(=C1)C=C2C(=CC(=C3C=CC=N3)N2)OC)C	Prodigiosin	C20H25N3O	['Anti-Bacterial Agents']	[' ']
63013	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.Cl	Tramadol	C16H26ClNO2	['Narcotics', 'Analgesics, Opioid']	[' ']
127126	CC1(CCC(CC1)C(C)(C)NC(=O)CBr)NCC(COC2=CC=CC=C2CC=C)O	bromoacetylalprenololmenthane	C24H37BrN2O3	['Adrenergic beta-Antagonists', 'Adrenergic beta-Agonists']	[' ']
23675748	CCOC1=C2C(=C(C=C1)S(=O)(=O)[O-])C=CC=N2.[Na+]	Naphazoline	C11H10NNaO4S	['Adrenergic alpha-Agonists']	[' ']
39371	CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C.Cl	Methadyl Acetate	C23H32ClNO2	['Analgesics, Opioid']	[' ']
24360	CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	Camptothecin	C20H16N2O4	['Antineoplastic Agents, Phytogenic']	[' ']
34768	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	Vidarabine Phosphate	C10H14N5O7P	['Antiviral Agents']	[' ']
65966	CC1(C(C(C2=C(O1)C=CC(=C2)S(=O)(=O)C3=CC=CC=C3)N4CCCC4=O)O)C	rilmakalim	C21H23NO5S	['Muscle Relaxants, Central', 'Bronchodilator Agents', 'Anti-Arrhythmia Agents']	[' ']
9976794	CN1CCC2(CCN3CCC4=C(C3C2)OC5=CC=CC=C45)N(C1=O)C.Cl	L 657743	C20H26ClN3O2	['Adrenergic alpha-Antagonists']	[' ']
5494	CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC	8-(N,N-diethylamino)octyl-3,4,5-trimethoxybenzoate	C22H37NO5	['Calcium Channel Blockers']	[' ']
3932	C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5	linopirdine	C26H21N3O	['Neuroprotective Agents']	[' ']
5064	C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N	Ribavirin	C8H12N4O5	['Antiviral Agents']	[' ']
4510	C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]	Nitroglycerin	C3H5N3O9	['Vasodilator Agents']	[' ']
108041	C1CN=C(N1)NC2=CC=C(C=C2)C(=O)OC3=CC4=C(C=C3)C=C(C=C4)C(=N)N	sepimostate mesilate	C21H19N5O2	['Protease Inhibitors']	[' ']
4583	CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O	Ofloxacin	C18H20FN3O4	['Topoisomerase II Inhibitors', 'Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary']	[' ']
23676755	C(C(CS(=O)(=O)[O-])S)S.O.[Na+]	Unithiol	C3H9NaO4S3	['Chelating Agents']	[' ']
3606	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O	Hexestrol	C18H22O2	['Antineoplastic Agents, Hormonal']	[' ']
23659	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl	Metoclopramide	C14H23Cl2N3O2	['Antiemetics']	[' ']
26248	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C=C(C=C3C2=O)C(=O)O)OC(=O)C	diacetylrhein	C19H12O8	['Anti-Inflammatory Agents']	[' ']
71955	CC(C)NCC(COC1=CC=CC2=C1C=CC2)O	indenolol	C15H21NO2	['Vasodilator Agents', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents', 'Adrenergic beta-Antagonists']	[' ']
77293	CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-]	dimethyldioctadecylammonium	C38H80BrN	['Surface-Active Agents', 'Anti-Infective Agents', 'Adjuvants, Immunologic']	[' ']
64284	CC(=O)N(C12CC3CC(C1)CC(C3)C2)OCCN(C)C.Cl	tromantadine	C16H29ClN2O2	['Antiviral Agents']	[' ']
23691748	CC(C(=O)NCC(=O)[O-])SC(=O)C1=CC=CS1.[Na+]	stepronin	C10H10NNaO4S2	['Immunosuppressive Agents', 'Antiviral Agents']	[' ']
6917977	C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)F)C3=C4C(=CC=C3)OC(CO4)CO.Cl	flesinoxan	C22H27ClFN3O4	['Serotonin Receptor Agonists', 'Anti-Anxiety Agents', 'Antihypertensive Agents', 'Antidepressive Agents']	[' ']
74764738	[H+].CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N.[Cl-]	benoxinate	C17H29ClN2O3	['Anesthetics, Local']	[' ']
71412	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O.Cl	Labetalol	C19H25ClN2O3	['Adrenergic alpha-1 Receptor Antagonists', 'Sympathomimetics', 'Antihypertensive Agents', 'Adrenergic beta-Antagonists']	[' ']
6331794	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O.[Na]	ibandronic acid	C9H23NNaO7P2	['Bone Density Conservation Agents']	[' ']
11974	C1=CC(=C(C=C1C(=N)N)Br)OCCCOC2=C(C=C(C=C2)C(=N)N)Br	dibrompropamidine	C17H18Br2N4O2	['Anti-Infective Agents, Local']	[' ']
1549120	CC(=CC1=CC=CC=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O	epalrestat	C15H13NO3S2	['Enzyme Inhibitors']	[' ']
25049412	CCCN1C2=CC=CC=C2SC1=CC=CC3=[N+](C4=CC=CC=C4S3)CCC.[I-]	3,3'-dipropyl-2,2'-thiadicarbocyanine	C23H25IN2S2	['Fluorescent Dyes', 'Coloring Agents']	[' ']
73351	C(CN)C(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+]	pamidronate	C3H9NNa2O7P2	['Bone Density Conservation Agents']	[' ']
2134	C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCCNCCO)NCCNCCO	ametantrone	C22H28N4O4	['Antineoplastic Agents']	[' ']
5377801	C1=CC(=CNCCNC=C2C=CC=CC2=O)C(=O)C=C1	disalicylaldehyde ethylenediamine	C16H16N2O2	['Chelating Agents']	[' ']
1	CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	Acetylcarnitine	C9H17NO4	['Nootropic Agents', 'Vitamin B Complex']	[' ']
60759	C1CC2=CC(=C(C=C2C3C1NCC4=CC=CC=C34)O)O	dihydrexidine	C17H17NO2	['Dopamine Agonists']	[' ']
25135943	CC(CC1=CC2=C(C=C1O)OCO2)C(C)C(=O)C3=CC4=C(C=C3)OCO4	saucerneol G	C20H20O6	['Matrix Metalloproteinase Inhibitors']	[' ']
5283204	CCCCCC=CCC1C(O1)CC=CCC=CCCCC(=O)O	11,12-epoxy-5,8,14-eicosatrienoic acid	C20H32O3	['Vasodilator Agents']	[' ']
37186	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCN(CCO)CCO	avridine	C43H90N2O2	['Antiviral Agents', 'Adjuvants, Immunologic']	[' ']
8522	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I	iodoantipyrine	C11H11IN2O	['Antiviral Agents', 'Anti-Inflammatory Agents, Non-Steroidal']	[' ']
72385	CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Nonoxynol	C33H60O10	['Surface-Active Agents']	[' ']
76971380	CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C.Cl	Ajmaline	C20H27ClN2O2	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	[' ']
164676	CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C	tanshinone	C19H18O3	['Immunosuppressive Agents', 'Antineoplastic Agents, Phytogenic', 'Anticoagulants', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Infective Agents']	[' ']
2984	CCCCN1C2=C(C(=O)N(C1=O)CCCC)N(C=N2)CC(=O)C	denbufylline	C16H24N4O3	['Phosphodiesterase Inhibitors']	[' ']
13727	C1CCC(CC1)(C2=CC=CC=C2)[NH+]3CCCCC3.[Cl-]	Phencyclidine	C17H26ClN	['Excitatory Amino Acid Antagonists', 'Enzyme Inhibitors']	[' ']
13131683	CC1CN(CC(N1)C)CCCN2C3=CC=CC=C3C4=CC=CC=C42.O.Cl.Cl	rimcazole	C21H31Cl2N3O	['Neuroprotective Agents', 'Antipsychotic Agents', 'Anticonvulsants']	[' ']
2995	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31	Desipramine	C18H22N2	['Adrenergic Uptake Inhibitors', 'Enzyme Inhibitors', 'Antidepressive Agents, Tricyclic']	[' ']
72710678	C[N+](C)(C)CCCCCC[N+](C)(C)C.C(C(C(=O)[O-])O)(C(=O)[O-])O	Hexamethonium	C16H34N2O6	['Antihypertensive Agents']	[' ']
76962013	C1=C(C=C(C=C1O)O)C(C(=O)O)N.C1=C(C=C(C=C1O)O)C(C(=O)O)N	3,5-dihydroxyphenylglycine	C16H18N2O8	['Excitatory Amino Acid Antagonists']	[' ']
107950	CC1=NN=C2N1N=C(C=C2)C3=CC(=CC=C3)C(F)(F)F	CL 218872	C13H9F3N4	['Anti-Anxiety Agents']	[' ']
3277	CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC	Etazolate	C14H19N5O2	['Antipsychotic Agents', 'Phosphodiesterase Inhibitors']	[' ']
119590	CC1(C2CCC1(C(C2)(C3=CC=CC=C3)OCCN(C)C)C)C	deramciclane	C20H31NO	['Anti-Anxiety Agents', 'Serotonin Antagonists', 'Anticonvulsants']	[' ']
83030	C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O	proxigermanium	C6H10Ge2O7	['Antineoplastic Agents']	[' ']
70685125	CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.[Ca+2]	levulinic acid	C10H16CaO7	['Enzyme Inhibitors']	[' ']
2162	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN	Amlodipine	C20H25ClN2O5	['Vasodilator Agents', 'Calcium Channel Blockers', 'Antihypertensive Agents']	[' ']
92876	CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O.Cl	clobutinol	C14H23Cl2NO	['Antitussive Agents']	[' ']
44558893	[H+].CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.[Cl-]	alosetron	C17H19ClN4O	['Serotonin Antagonists', 'Gastrointestinal Agents']	[' ']
443130	COC(CNC(=O)C1=CC=CC=C1OCC(=O)O)C[Hg].O	Mersalyl	C13H18HgNO6	['Enzyme Inhibitors']	[' ']
23615316	C(C(=O)[O-])P(=O)(O)O.C(C(=O)[O-])P(=O)(O)O.[Na+].[Na+]	Phosphonoacetic Acid	C4H8Na2O10P2	['Reverse Transcriptase Inhibitors', 'Enzyme Inhibitors', 'Antiviral Agents']	[' ']
39074	CC[Ge]1(CCC2(CCN(C2)CCCN(C)C)CC1)CC.Cl.Cl	spirogermanium	C17H38Cl2GeN2	['Antineoplastic Agents', 'Antimalarials']	[' ']
2733928	CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-]	Acetylcarnitine	C9H18ClNO4	['Nootropic Agents', 'Vitamin B Complex']	[' ']
8246	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-]	Neostigmine	C12H19BrN2O2	['Cholinesterase Inhibitors']	[' ']
17134	COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N	Sulfadoxine	C12H14N4O4S	['Antimalarials', 'Anti-Infective Agents, Urinary', 'Anti-Infective Agents']	[' ']
65484	CC(C)NCC(COC1=CC=CC=C1C2CCCCC2)O.Cl	exaprolol	C18H30ClNO2	['Adrenergic beta-Antagonists']	[' ']
23676814	CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+]	Penicillin V	C16H17KN2O5S	['Anti-Bacterial Agents']	[' ']
2464	CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=COC(=O)C=C5)O)C)O	bufalin	C24H34O4	['Enzyme Inhibitors', 'Cardiotonic Agents', 'Antineoplastic Agents']	[' ']
5387	CC1=C2C(=CS1)C(=O)NC3=CC=CC=C3N2C(=O)CN4CCN(CC4)C	telenzepine	C19H22N4O2S	['Parasympatholytics']	[' ']
65872	CCCCCCCNC(=O)OC1=CC2=C(C=C1)N(C3C2(CCN3C)C)C	physostigmine heptyl	C21H33N3O2	['Cholinesterase Inhibitors']	[' ']
640430	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)[O-])C	Ampicillin	C16H18N3O4S-	['Anti-Bacterial Agents']	[' ']
108043	CN(C1CCN(CC1)CCCCOC2=CC=C(C=C2)F)C3=NC4=CC=CC=C4S3	R 56865	C23H28FN3OS	['Calcium Channel Blockers']	[' ']
108144	C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2Cl)CN3C(=C(N=N3)C(=O)N)N)Cl)Cl	carboxyamido-triazole	C17H12Cl3N5O2	['Calcium Channel Blockers', 'Antineoplastic Agents']	[' ']
123782	C1CC(=NN=C(N)N)C2=C1C(=CC=C2)C(=N)N	4-amidinoindan-1-one 2'-amidinohydrazone	C11H14N6	['Enzyme Inhibitors', 'Antineoplastic Agents']	[' ']
105105	CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)NCC.Cl	quinagolide	C18H30ClN3O3S	['Dopamine Agonists']	[' ']
54569	CN(C)CCOC1=CC2=C(C3=CC=CC=C31)C4=CC=CC=C4C2=O	VUFB 13468	C21H19NO2	['Antineoplastic Agents']	[' ']
34526	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	pirimiphos methyl	C11H20N3O3PS	['Insecticides']	[' ']
30964	CCC1(C(=O)NC(=O)NC1=O)CC=C2CCCCC2	5-(2-cyclohexylidene-ethyl)-5-ethylbarbiturate	C14H20N2O3	['Anticonvulsants']	[' ']
4619	CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC	oxeladin	C20H33NO3	['Antitussive Agents']	[' ']
2536	CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N	camostat	C20H22N4O5	['Protease Inhibitors']	[' ']
72732	CC1(CCC2=C(O1)C(=O)C3=CC=CC=C3C2=O)C	alpha-lapachone	C15H14O3	['Topoisomerase II Inhibitors']	[' ']
77993	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4	eletriptan	C22H26N2O2S	['Serotonin Receptor Agonists']	[' ']
33255	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O	Cefazolin	C14H14N8O4S3	['Anti-Bacterial Agents']	[' ']
4660557	C1C2CC3CC1CC(C2)C3NC4=CC=C(C=C4)Br	bromantane	C16H20BrN	['Adjuvants, Immunologic']	[' ']
3689	CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3	ifenprodil	C21H27NO2	['Excitatory Amino Acid Antagonists', 'Vasodilator Agents', 'Adrenergic alpha-Antagonists']	[' ']
656832	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC.Cl	Cocaine	C17H22ClNO4	['Dopamine Uptake Inhibitors', 'Vasoconstrictor Agents', 'Anesthetics, Local']	[' ']
5362116	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2	delapril	C26H32N2O5	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	[' ']
166551	C1=CC(=CC=C1CCCCNCC(C2=CC(=C(C=C2)O)O)O)O.Cl	arbutamine	C18H24ClNO4	['Cardiotonic Agents', 'Adrenergic beta-Agonists']	[' ']
27447	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O	Cephalexin	C16H17N3O4S	['Anti-Bacterial Agents']	[' ']
11957693	COC1=CC=C(C=C1)CCCOC2=C(C=CC(=C2)CCN3C=CN=C3)OC.Cl	1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole	C22H27ClN2O3	['Platelet Aggregation Inhibitors', 'Calcium Channel Blockers']	[' ']
13956122	CC(C)N=C(N)N=C(N)NC1=CC(=C(C=C1)Cl)Cl.Cl	chlorproguanil	C11H16Cl3N5	['Antimalarials']	[' ']
54331	CC1C(O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O	Fosfomycin	C7H18NO7P	['Anti-Bacterial Agents']	[' ']
2796	CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl	Clofibrate	C12H15ClO3	['Hypolipidemic Agents', 'Anticholesteremic Agents']	[' ']
62924	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)O)C)O)F)C)F	Fluticasone	C22H27F3O4S	['Anti-Allergic Agents', 'Dermatologic Agents', 'Bronchodilator Agents', 'Anti-Inflammatory Agents']	[' ']
129628413	CC[N+](=C1C=CC2=NC3=C(C=C(C(=C3)C)N)OC2=C1)CC.[Cl-].Cl[Zn]Cl	Brilliant Cresyl Blue	C17H20Cl3N3OZn	['Coloring Agents']	[' ']
129198	C1CN(CCC12C(=O)N(CN2C3=CC=CC=C3)CCF)CCCC(=O)C4=CC=C(C=C4)F	3-N-(2-fluoroethyl)spiperone	C25H29F2N3O2	['Radiopharmaceuticals']	[' ']
4999	C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F	quazepam	C17H11ClF4N2S	['Hypnotics and Sedatives']	[' ']
115208	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4	tifluadom	C22H20FN3OS	['Diuretics']	[' ']
5722	CCCOC1=CC=CC=C1C2=NC(=O)C3=NNNC3=N2	zaprinast	C13H13N5O2	['Phosphodiesterase Inhibitors']	[' ']
13389383	CCC1(C(=O)NC(=O)[N-]C1=O)CCC(C)C.[Na+]	Amobarbital	C11H17N2NaO3	['GABA Modulators', 'Hypnotics and Sedatives']	[' ']
65981	CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O	repaglinide	C27H36N2O4	['Hypoglycemic Agents']	[' ']
76963271	C(CCC(=O)O)CC(CCS)S.C(CCC(=O)O)CC(CCS)S	dihydrolipoic acid	C16H32O4S4	['Antioxidants']	[' ']
3382778	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)[O-]	Thiamine Monophosphate	C12H17N4O4PS	['Vitamin B Complex']	[' ']
10363523	CCCCCCCOC1=CC=CC=C1NC(=O)OCCN2CCCCC2.Cl	heptacaine	C21H35ClN2O3	['Anti-Arrhythmia Agents', 'Anesthetics, Local']	[' ']
2361	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43	beta-Naphthoflavone	C19H12O2	['Enzyme Inhibitors']	[' ']
5352133	C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt+2]	Carboplatin	C6H14N2O4Pt+2	['Cross-Linking Reagents', 'Antineoplastic Agents']	[' ']
5748	CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.[Br-]	Oxyphenonium	C21H34BrNO3	['Muscarinic Antagonists', 'Parasympatholytics', 'Mydriatics']	[' ']
5462570	C(=CC(=O)[O-])C(=O)[O-].[K+].[K+]	maleic acid	C4H2K2O4	['Enzyme Inhibitors']	[' ']
2484	CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32	butenafine	C23H27N	['Antifungal Agents']	[' ']
5574	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C	Trimeprazine	C18H22N2S	['Antipruritics']	[' ']
50897	CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F	fluazifop-butyl	C19H20F3NO4	['Herbicides']	[' ']
76972769	CC(C)NCC(C1=CC=C(C=C1)O)O.CC(C)NCC(C1=CC=C(C=C1)O)O	deterenol	C22H34N2O4	['Adrenergic alpha-Agonists']	[' ']
41782	CCC(=O)C(CCCCCCOC1=C(C=C(C=C1)OC)Cl)C(=O)CC	arildone	C20H29ClO4	['Antiviral Agents']	[' ']
60855	CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N	Zanamivir	C12H20N4O7	['Enzyme Inhibitors', 'Antiviral Agents']	[' ']
9553856	C1COCCN1CC2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-]	furaltadon	C13H16N4O6	['Anti-Infective Agents, Urinary']	[' ']
541384	CCCC(=O)NC1=C(C=C(C(=C1I)CC(CC)C(=O)[O-])I)I.[Na+]	Tyropanoate	C15H17I3NNaO3	['Contrast Media']	[' ']
25202558	C(CC(C(F)F)(C(=O)[O-])[NH3+])C[NH3+]	Eflornithine	C6H13F2N2O2+	['Trypanocidal Agents', 'Antineoplastic Agents']	[' ']
60651	CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F	marbofloxacin	C17H19FN4O4	['Anti-Bacterial Agents']	[' ']
44134572	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.O.Cl	Betaxolol	C18H32ClNO4	['Sympatholytics', 'Antihypertensive Agents']	[' ']
25750	CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl	Phosphamidon	C10H19ClNO5P	['Insecticides', 'Cholinesterase Inhibitors']	[' ']
71128	CCN(CC)CCOC(=O)C(C)(C1=CC=CC=C1)C2=CC=CC=C2	aprofen	C21H27NO2	['Parasympatholytics']	[' ']
7059524	C(CC(=O)NC(CSN=O)C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+]	S-Nitrosoglutathione	C10H15N4O7S-	['Neuroprotective Agents', 'Vasodilator Agents', 'Platelet Aggregation Inhibitors', 'Bronchodilator Agents', 'Anti-Infective Agents']	[' ']
21121089	CC(CCCC(C)(C)O)C1CC(=O)C2=C3CCC4CC(CCC4(C3CCC12C)C)O	3,25-dihydroxycholest-8(14)-en-15-one	C27H44O3	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']	[' ']
17271	C1C2=CC=CC=C2C3=C1C=C(C=C3)N=O	2-nitrosofluorene	C13H9NO	['Carcinogens']	[' ']
33776	C1=CC=C2C(=C1)N(C(=N)N=[N+]2[O-])O	tirapazamine	C7H6N4O2	['Radiation-Sensitizing Agents', 'Antineoplastic Agents']	[' ']
44145735	CC(C)CCCC(C)C1CC(C2C1(CCC3=C2CCC4C3(CCC(C4)O)C)C)O	cholest-8-ene-3,15-diol	C27H46O2	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']	[' ']
16757547	CC(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O.[Gd+3]	gadoteridol	C17H32GdN4O7+3	['Contrast Media']	[' ']
4622	CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC	oxibendazole	C12H15N3O3	['Anthelmintics']	[' ']
